VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,trip_time
1,2015-01-08 22:56:56,2015-01-08 23:06:32,1,3,-74.0081787109375,40.7120552062988,1,N,-73.9841766357422,40.6850624084473,1,11,0.5,0.5,3.07,0,15.37,36989
1,2015-01-08 22:56:56,2015-01-08 23:00:22,1,0.6,-74.0007934570312,40.7361946105957,1,N,-74.0051193237305,40.7278099060059,1,4.5,0.5,0.5,1,0,6.8,37874472
2,2015-01-08 22:56:57,2015-01-08 23:12:50,2,9.8,-73.7768173217773,40.6453666687012,1,N,-73.8484573364258,40.7356681823731,2,27.5,0.5,0.5,0,0,28.8,459479874
1,2015-01-08 22:56:57,2015-01-08 23:21:50,1,10.7,-73.8744354248047,40.7739181518555,1,N,-73.984733581543,40.7647361755371,1,32,0.5,0.5,7.7,5.33,46.33,84980
2,2015-01-08 22:56:58,2015-01-08 23:05:37,1,2.23,-73.9878311157227,40.7212104797363,1,N,-73.9664916992188,40.7130889892578,2,9.5,0.5,0.5,0,0,10.8,968
2,2015-01-08 22:56:55,2015-01-08 23:09:07,1,2.29,-73.9888687133789,40.748420715332,1,N,-73.9619522094727,40.7620468139649,1,10.5,0.5,0.5,2.2,0,14,5126
1,2015-01-08 22:56:59,2015-01-08 23:16:54,1,7.3,-73.9772338867188,40.7598838806152,1,N,-73.9852905273438,40.6892013549805,1,23,0.5,0.5,4.85,0,29.15,5344986
1,2015-01-08 22:57:00,2015-01-08 23:10:05,1,3.8,-73.9846038818359,40.7444343566895,1,N,-73.9698944091797,40.7846374511719,1,13.5,0.5,0.5,4.4,0,19.2,3345590
2,2015-01-08 22:57:00,2015-01-08 23:10:28,1,4.59,-73.9885635375977,40.7290267944336,1,N,-73.9530410766602,40.727783203125,1,15.5,0.5,0.5,0,0,16.8,894059
1,2015-01-08 22:57:01,2015-01-08 23:12:49,1,3.4,-73.999755859375,40.7204895019531,1,N,-73.9857711791992,40.759521484375,1,13.5,0.5,0.5,2,0,16.8,36990
2,2015-01-08 22:57:01,2015-01-08 22:59:07,1,0.53,-73.9853286743164,40.7417449951172,1,N,-73.9898147583008,40.7355880737305,1,4,0.5,0.5,0.9,0,6.2,37874473
1,2015-01-08 22:57:02,2015-01-08 23:12:39,1,4.8,-73.9561309814453,40.7787666320801,1,N,-73.9259567260742,40.7720603942871,1,16.5,0.5,0.5,3.55,0,21.35,459479875
1,2015-01-08 22:57:03,2015-01-08 23:14:59,1,3.6,-73.9690780639648,40.7590713500977,1,N,-74.0006332397461,40.7380981445313,1,14.5,0.5,0.5,3.16,0,18.96,84981
2,2015-01-08 22:57:04,2015-01-08 23:05:54,1,1.39,-73.9931945800781,40.7519989013672,1,N,-73.9842300415039,40.739143371582,1,8,0.5,0.5,1,0,10.3,969
2,2015-01-08 22:57:04,2015-01-08 22:58:52,1,0.71,-73.977180480957,40.7845840454102,1,N,-73.9712829589844,40.7927551269531,1,4,0.5,0.5,1,0,6.3,5127
1,2015-01-08 22:57:05,2015-01-08 23:04:46,1,1.2,-74.0069885253906,40.7429275512695,1,N,-73.9896697998047,40.734260559082,2,7,0.5,0.5,0,0,8.3,5344987
2,2015-01-08 22:57:05,2015-01-08 23:01:03,1,0.71,-74.002571105957,40.7406768798828,1,N,-74.0082702636719,40.7362899780273,2,5,0.5,0.5,0,0,6.3,5124
1,2015-01-08 22:57:06,2015-01-08 23:03:27,2,0.9,-73.9843063354492,40.7288398742676,1,N,-73.9960479736328,40.7371826171875,2,6.5,0.5,0.5,0,0,7.8,5344984
2,2015-01-08 22:57:06,2015-01-08 23:23:00,1,4.47,-73.9682693481445,40.7969818115234,1,N,-73.9127807617188,40.8205108642578,2,20.5,0.5,0.5,0,0,21.8,3345588
1,2015-01-08 22:57:07,2015-01-08 23:22:39,1,6.5,-73.9997787475586,40.7331695556641,1,N,-73.9462509155274,40.765941619873,1,22,0.5,0.5,6,0,29.3,894057
1,2015-01-08 22:57:07,2015-01-08 23:08:08,1,1.9,-73.9864807128906,40.7480926513672,1,N,-73.9632415771484,40.7583351135254,2,9.5,0.5,0.5,0,0,10.8,36988
1,2015-01-08 22:57:08,2015-01-08 23:10:22,1,3.9,-73.9845733642578,40.7287559509277,1,N,-73.9510726928711,40.7777442932129,1,14,0.5,0.5,3.06,0,18.36,37874471
2,2015-01-08 22:57:09,2015-01-08 23:00:58,1,0.97,-73.9836654663086,40.7655181884766,1,N,-73.9885559082031,40.7749404907227,1,5,0.5,0.5,1.1,0,7.4,459479873
1,2015-01-08 22:57:09,2015-01-08 23:14:20,1,4.1,-73.9534606933594,40.7752914428711,1,N,-73.9987335205078,40.740650177002,1,15.5,0.5,0.5,3.35,0,20.15,84979
2,2015-01-08 22:57:10,2015-01-08 23:14:57,5,8.99,-73.945182800293,40.7785491943359,1,N,-73.8592681884766,40.8533134460449,1,26.5,0.5,0.5,2,0,29.8,967
2,2015-01-08 22:57:11,2015-01-08 23:12:17,5,3.26,-73.9844360351563,40.7248840332031,1,N,-73.9429397583008,40.7056617736816,1,14,0.5,0.5,2.9,0,18.2,5125
1,2015-01-08 22:57:11,2015-01-08 23:12:28,1,3.5,0,0,1,N,0,0,1,14,0.5,0.5,2,0,17.3,5344985
2,2015-01-08 22:57:12,2015-01-08 23:09:20,1,2.86,-73.9839706420898,40.7592277526855,1,N,-73.9567489624023,40.771053314209,2,11.5,0.5,0.5,0,0,12.8,3345589
2,2015-01-08 22:57:12,2015-01-08 23:02:46,1,0.65,-73.9866104125977,40.7554435729981,1,N,-73.9945526123047,40.750244140625,1,5.5,0.5,0.5,1.2,0,8,894058
2,2015-01-08 22:57:12,2015-01-08 23:09:28,1,2.38,-73.9596939086914,40.7666358947754,1,N,-73.989501953125,40.757438659668,2,10.5,0.5,0.5,0,0,11.8,36989
2,2015-01-08 22:57:14,2015-01-08 23:01:58,1,0.69,-74.0078048706055,40.723388671875,1,N,-73.9997634887695,40.7167739868164,1,5.5,0.5,0.5,1.2,0,8,37874472
1,2015-01-08 22:57:15,2015-01-08 23:03:30,1,0.9,-74.0141067504883,40.7151947021484,1,N,-74.0152816772461,40.7047233581543,2,6.5,0.5,0.5,0,0,7.8,459479874
2,2015-01-08 22:57:16,2015-01-08 23:00:53,1,0.87,-73.9820709228516,40.7719078063965,1,N,-73.9755401611328,40.7768630981445,2,5,0.5,0.5,0,0,6.3,84980
2,2015-01-08 22:57:17,2015-01-08 23:05:53,1,1.4,-73.9868698120117,40.7394332885742,1,N,-73.9950180053711,40.7251052856445,2,8,0.5,0.5,0,0,9.3,968
2,2015-01-08 22:57:18,2015-01-08 23:37:30,1,28.64,-73.7817687988281,40.6447448730469,1,N,-74.1586532592774,40.5801467895508,2,76,0.5,0.5,0,10.66,87.96,5126
1,2015-01-08 22:57:18,2015-01-08 23:11:53,1,3.5,-73.9911651611328,40.7276878356934,1,N,-73.9612503051758,40.7187881469727,1,14,0.5,0.5,3.8,0,19.1,5344986
2,2015-01-08 22:57:18,2015-01-08 23:12:47,4,4.31,-74.0039978027344,40.7078590393066,1,N,-73.9743576049805,40.6724014282227,1,15.5,0.5,0.5,3.2,0,20,3345590
2,2015-01-08 22:57:19,2015-01-08 23:01:08,2,0.58,-73.9912414550781,40.7492904663086,1,N,-73.9852523803711,40.7441902160645,2,4,0.5,0.5,0,0,5.3,894059
2,2015-01-08 22:57:20,2015-01-08 23:19:37,1,4.27,-73.9912414550781,40.7702293395996,1,N,-73.9941253662109,40.7202911376953,2,17.5,0.5,0.5,0,0,18.8,36990
2,2015-01-08 22:57:20,2015-01-08 23:04:30,6,1.34,-73.9626007080078,40.7100563049316,1,N,-74.0046005249023,40.7192726135254,1,7,0.5,0.5,1,0,9.3,37874473
2,2015-01-08 22:57:21,2015-01-08 23:01:56,1,1.38,-73.9721450805664,40.753963470459,1,N,-73.9812088012695,40.7413673400879,1,6,0.5,0.5,1.62,0,8.92,459479875
2,2015-01-08 22:57:21,2015-01-08 23:04:23,2,0.99,-73.993293762207,40.7432060241699,1,N,-74.0034103393555,40.7465133666992,1,6.5,0.5,0.5,1,0,8.8,84981
2,2015-01-08 22:57:22,2015-01-08 23:03:34,1,1.71,-73.9922103881836,40.7490005493164,1,N,-74.0053405761719,40.7271614074707,2,7.5,0.5,0.5,0,0,8.8,969
2,2015-01-08 22:57:23,2015-01-08 23:11:50,1,3.83,-73.99462890625,40.7259941101074,1,N,-73.9713363647461,40.6850280761719,1,14.5,0.5,0.5,1.5,0,17.3,5127
2,2015-01-08 22:57:23,2015-01-08 23:05:57,1,1.63,-73.9794540405273,40.7518882751465,1,N,-73.9820098876953,40.7690925598145,2,8,0.5,0.5,0,0,9.3,5344987
2,2015-01-08 22:57:23,2015-01-08 23:10:49,1,2.95,-73.9725646972656,40.7559661865234,1,N,-74.0012664794922,40.7515182495117,1,12,0.5,0.5,2,0,15.3,3345591
1,2015-01-08 22:57:24,2015-01-08 22:57:44,1,0,-73.9552001953125,40.7799491882324,1,N,-73.9557342529297,40.7791175842285,2,2.5,0.5,0.5,0,0,3.8,894060
2,2015-01-08 22:57:24,2015-01-08 23:09:02,4,2.87,-73.9915084838867,40.7701301574707,1,N,-73.9530410766602,40.771728515625,1,10.5,0.5,0.5,2.2,0,14,36991
1,2015-01-08 22:57:25,2015-01-08 23:08:40,1,1.9,-73.9861221313477,40.7574920654297,1,N,-73.9662780761719,40.7617340087891,1,9.5,0.5,0.5,2,0,12.8,37874474
1,2015-01-08 22:57:25,2015-01-08 23:22:19,1,11.1,-73.7834930419922,40.6486015319824,1,N,-73.9291839599609,40.704532623291,1,32.5,0.5,0.5,4,0,37.8,459479876
2,2015-01-08 22:57:25,2015-01-08 23:05:43,1,1.76,-73.9564514160156,40.7756538391113,1,N,-73.9794616699219,40.7786865234375,1,8.5,0.5,0.5,2.25,0,12.05,84982
2,2015-01-08 22:57:26,2015-01-08 23:23:30,1,17.08,-73.7767028808594,40.6453895568848,2,N,-73.9596328735352,40.7631912231445,1,52,0,0.5,8.2,0,61,970
1,2015-01-08 22:57:27,2015-01-08 23:03:07,1,0.8,-73.9916000366211,40.7268180847168,1,N,-74.002326965332,40.7291793823242,1,6,0.5,0.5,1.45,0,8.75,5128
1,2015-01-08 22:57:27,2015-01-08 22:59:44,1,0.6,-73.9840316772461,40.779842376709,1,N,-73.9782791137695,40.7879676818848,2,4,0.5,0.5,0,0,5.3,5344988
2,2015-01-08 22:57:28,2015-01-08 23:06:04,1,1.22,-73.979133605957,40.761360168457,1,N,-73.9933166503906,40.7546615600586,1,7.5,0.5,0.5,2.4,0,11.2,5125
2,2015-01-08 22:57:29,2015-01-08 23:02:22,1,1,-73.988151550293,40.7493286132813,1,N,-73.9850006103516,40.7603416442871,2,5.5,0.5,0.5,0,0,6.8,5344985
2,2015-01-08 22:57:29,2015-01-08 23:14:55,3,5.63,-74.0042419433594,40.7312240600586,1,N,-73.9931716918945,40.6899833679199,1,19,0.5,0.5,4.97,5.33,30.6,3345589
1,2015-01-08 22:57:30,2015-01-08 23:01:26,1,0.7,-74.0149536132813,40.714168548584,1,N,-74.0092163085938,40.7163276672363,1,5,0.5,0.5,1.85,0,8.15,894058
1,2015-01-08 22:57:30,2015-01-08 23:11:37,1,3,-73.9527969360352,40.7690696716309,1,N,-73.9915313720703,40.7596092224121,1,13,0.5,0.5,4.7,0,19,36989
1,2015-01-08 22:57:31,2015-01-08 23:02:13,1,0.8,0,0,1,N,0,0,1,5.5,0.5,0.5,2,0,8.8,37874472
2,2015-01-08 22:56:42,2015-01-08 22:59:25,1,0.64,-73.9809112548828,40.7696838378906,1,N,-73.9825973510742,40.7645988464356,1,4,0.5,0.5,0.9,0,6.2,459479874
2,2015-01-08 22:56:42,2015-01-08 22:59:53,1,0.61,-74.0031967163086,40.7275619506836,1,N,-73.9947128295898,40.7248229980469,1,4.5,0.5,0.5,1,0,6.8,84980
1,2015-01-08 22:56:43,2015-01-08 23:07:34,1,2.5,-73.9513244628906,40.7700042724609,1,N,-73.9832534790039,40.7678642272949,1,10.5,0.5,0.5,1.2,0,13,968
1,2015-01-08 22:56:44,2015-01-08 23:12:00,1,5.9,-73.9687194824219,40.7546234130859,1,N,-73.9352111816406,40.8135452270508,2,19,0.5,0.5,0,0,20.3,5126
1,2015-01-08 22:56:45,2015-01-08 23:01:10,1,0.5,-73.9883575439453,40.7461891174316,1,N,-73.9955520629883,40.7440948486328,2,5,0.5,0.5,0,0,6.3,5344986
1,2015-01-08 22:56:45,2015-01-08 23:11:56,1,8.5,-73.8745880126953,40.7741394042969,1,N,-73.9696960449219,40.751277923584,2,24.5,0.5,0.5,0,5.33,31.13,3345590
1,2015-01-08 22:56:46,2015-01-08 23:00:45,1,0.6,-73.986328125,40.7306137084961,1,N,-73.9856872558594,40.7231254577637,2,5,0.5,0.5,0,0,6.3,894059
2,2015-01-08 22:56:47,2015-01-08 23:17:42,1,9.99,-73.874641418457,40.774055480957,1,N,-73.9787292480469,40.7783851623535,1,29.5,0.5,0.5,5,5.33,41.13,36990
2,2015-01-08 22:56:47,2015-01-09 22:41:37,1,0.73,-73.9896774291992,40.7516670227051,1,N,-73.9970016479492,40.7573661804199,2,5,0.5,0.5,0,0,6.3,37874473
2,2015-01-08 22:56:48,2015-01-08 23:00:05,1,0.62,-73.9810791015625,40.7460975646973,1,N,-73.9894027709961,40.7431488037109,2,4.5,0.5,0.5,0,0,5.8,459479875
1,2015-01-08 22:56:48,2015-01-08 23:13:44,1,3.5,-73.9548110961914,40.7698059082031,1,N,-73.9981994628906,40.7557182312012,1,14.5,0.5,0.5,3.15,0,18.95,84981
1,2015-01-08 22:56:49,2015-01-08 23:08:23,1,1.3,-73.99169921875,40.748851776123,1,N,-73.9761505126953,40.7494773864746,1,9,0.5,0.5,2.06,0,12.36,969
1,2015-01-08 22:56:50,2015-01-08 23:01:00,1,0.9,-73.9921264648438,40.7538642883301,1,Y,-73.984977722168,40.7468376159668,2,5,0.5,0.5,0,0,6.3,5127
1,2015-01-08 22:56:50,2015-01-08 23:19:01,1,0.4,-73.9744720458984,40.7621269226074,1,N,-73.9853439331055,40.7174301147461,2,2.5,0.5,0.5,0,0,3.8,5344987
2,2015-01-08 22:56:51,2015-01-08 23:14:31,2,7,-73.9831619262695,40.7625274658203,1,N,-73.9368591308594,40.8197250366211,1,22,0.5,0.5,6,0,29.3,3345591
1,2015-01-08 22:56:51,2015-01-08 23:07:06,1,1.4,-73.9611740112305,40.7565422058106,1,N,-73.9832000732422,40.766902923584,1,8.5,0.5,0.5,1.96,0,11.76,894060
2,2015-01-08 22:56:49,2015-01-08 23:07:22,1,1.62,-73.9705276489258,40.7557601928711,1,N,-73.9937210083008,40.7619094848633,1,8.5,0.5,0.5,1,0,10.8,36991
2,2015-01-08 22:56:52,2015-01-08 23:05:18,1,3.17,-73.9667282104492,40.7643089294434,1,N,-73.9224624633789,40.7601089477539,2,11,0.5,0.5,0,0,12.3,37874474
2,2015-01-08 22:56:52,2015-01-08 23:05:22,1,2.24,-73.9790191650391,40.7774887084961,1,N,-73.9541015625,40.7669334411621,1,9,0.5,0.5,2,0,12.3,459479876
2,2015-01-08 22:56:54,2015-01-08 23:24:16,5,18.03,-73.7843475341797,40.6486282348633,2,N,-73.9837799072266,40.7309989929199,1,52,0,0.5,11.47,5.33,69.6,84982
1,2015-01-08 22:56:54,2015-01-08 22:58:59,1,0.4,-73.9744491577148,40.7627677917481,1,N,-73.9753723144531,40.7576599121094,1,3.5,0.5,0.5,1.2,0,6,970
1,2015-01-08 22:56:55,2015-01-08 23:14:05,1,3.7,-73.9816284179688,40.7678909301758,1,N,-73.9602279663086,40.8149147033691,2,15.5,0.5,0.5,0,0,16.8,5128
1,2015-01-08 22:56:56,2015-01-08 23:06:48,1,1.9,-73.9887771606445,40.7482872009277,1,N,-73.9741363525391,40.7312431335449,1,9,0.5,0.5,2,0,12.3,5344988
2,2015-01-08 22:56:56,2015-01-08 23:12:52,1,3.95,-73.9854965209961,40.7317581176758,1,N,-73.9816589355469,40.6817092895508,1,15,0.5,0.5,3,0,19.3,3345592
2,2015-01-08 22:56:57,2015-01-08 23:01:00,2,1.02,-74.0059356689453,40.727108001709,1,N,-74.0061187744141,40.7398567199707,2,5,0.5,0.5,0,0,6.3,894061
1,2015-01-08 22:56:57,2015-01-08 23:04:24,1,1.5,-73.9712829589844,40.7497062683106,1,N,-73.9753341674805,40.7300415039063,1,7.5,0.5,0.5,1.75,0,10.55,36992
2,2015-01-08 22:56:58,2015-01-08 23:05:09,5,1.63,-73.9875717163086,40.7604484558105,1,N,-73.980224609375,40.7805366516113,1,8,0.5,0.5,1.7,0,11,37874475
2,2015-01-08 22:56:55,2015-01-08 23:00:31,1,0.63,-74.0090255737305,40.726432800293,1,N,-74.003173828125,40.731372833252,1,4.5,0.5,0.5,1,0,6.8,459479877
2,2015-01-08 22:56:59,2015-01-08 23:18:04,1,10.3,-73.8747863769531,40.7740707397461,1,N,-73.9822158813477,40.7789154052734,1,30,0.5,0.5,8.96,5.33,45.59,84983
1,2015-01-08 22:56:59,2015-01-08 23:01:41,1,0.9,-73.9789886474609,40.7666854858398,1,N,-73.9751663208008,40.778491973877,1,6,0.5,0.5,1.45,0,8.75,971
2,2015-01-08 22:57:00,2015-01-08 23:04:25,1,1.24,-74.0171890258789,40.7911643981934,1,N,-73.9706039428711,40.7570610046387,1,7,0.5,0.5,1.2,0,9.5,5129
2,2015-01-08 22:57:01,2015-01-08 23:10:21,3,4.18,-73.9859619140625,40.7269172668457,1,N,-73.9567947387695,40.7775459289551,1,14.5,0.5,0.5,2.5,0,18.3,5344989
1,2015-01-08 22:57:01,2015-01-08 23:08:56,1,2.2,-74.0034027099609,40.7437248229981,1,N,-73.9786224365234,40.7524566650391,1,10,0.5,0.5,1.7,0,13,5126
2,2015-01-08 22:57:02,2015-01-08 23:11:21,5,3.29,-73.9861755371094,40.7434387207031,1,N,-73.9547958374024,40.7775344848633,2,13,0.5,0.5,0,0,14.3,5344986
2,2015-01-08 22:57:03,2015-01-08 22:57:55,6,0.07,-73.954833984375,40.7775764465332,1,N,-73.9541778564453,40.7783355712891,2,2.5,0.5,0.5,0,0,3.8,3345590
2,2015-01-08 22:57:03,2015-01-08 23:04:17,1,1.05,-73.982048034668,40.7628288269043,1,N,-73.9731216430664,40.7642021179199,2,6.5,0.5,0.5,0,0,7.8,894059
1,2015-01-08 22:57:04,2015-01-08 23:15:56,1,4.3,-73.9888305664063,40.7482795715332,1,N,-73.9497756958008,40.7844696044922,1,16.5,0.5,0.5,3.55,0,21.35,36990
2,2015-01-08 22:57:04,2015-01-08 23:11:48,2,2.66,-73.9855117797852,40.7325668334961,1,N,-73.9892883300781,40.7579803466797,1,12.5,0.5,0.5,3.25,0,17.05,37874473
1,2015-01-08 22:57:05,2015-01-08 23:08:12,1,3.3,-73.9887237548828,40.7486190795899,1,N,-73.9502716064453,40.7712516784668,2,12,0.5,0.5,0,0,13.3,459479875
2,2015-01-08 22:57:05,2015-01-08 23:04:01,2,1.1,-73.992301940918,40.7341232299805,1,N,-73.9980773925781,40.7407379150391,1,6.5,0.5,0.5,1.4,0,9.2,84981
1,2015-01-08 22:57:06,2015-01-08 23:04:10,1,1.2,-73.9871673583984,40.7562866210938,1,N,-73.9873886108398,40.768611907959,1,7,0.5,0.5,1.65,0,9.95,969
1,2015-01-08 22:57:31,2015-01-08 23:01:12,1,0.2,-73.9578018188477,40.7141799926758,1,N,-73.960075378418,40.7108421325684,1,4,0.5,0.5,1.55,0,6.85,5127
1,2015-01-08 22:57:31,2015-01-08 23:08:41,3,2.3,-73.96240234375,40.7587547302246,1,N,-73.9857711791992,40.7776069641113,1,10,0.5,0.5,0.7,0,12,5344987
1,2015-01-08 22:57:32,2015-01-08 23:05:54,1,1.2,-73.9984512329102,40.7297058105469,1,N,-73.9983215332031,40.7156867980957,1,7.5,0.5,0.5,1.2,0,10,3345591
1,2015-01-08 22:57:32,2015-01-08 23:04:47,2,0.9,-73.9828948974609,40.7617149353027,1,N,-73.9910049438477,40.7497444152832,2,6.5,0.5,0.5,0,0,7.8,894060
2,2015-01-08 22:57:33,2015-01-08 23:21:00,5,5.02,-73.9907913208008,40.7556571960449,1,N,-73.9289474487305,40.7683372497559,1,19.5,0.5,0.5,5,0,25.8,36991
1,2015-01-08 22:57:34,2015-01-08 23:12:17,1,3.3,-73.9845199584961,40.7513008117676,1,N,-73.9756240844727,40.7921562194824,1,13.5,0.5,0.5,2.95,0,17.75,37874474
2,2015-01-08 22:57:35,2015-01-08 23:31:16,3,18.8,-73.776725769043,40.6453857421875,2,N,-73.9928131103516,40.7566909790039,1,52,0,0.5,11.47,5.33,69.6,459479876
1,2015-01-08 22:57:35,2015-01-08 23:10:18,2,2.5,-73.9927978515625,40.7698211669922,1,N,-74.0029067993164,40.739875793457,1,11,0.5,0.5,2.45,0,14.75,84982
2,2015-01-08 22:57:36,2015-01-08 23:12:07,1,2.99,-73.9658355712891,40.7629508972168,1,N,-73.9980545043945,40.7395973205566,1,12.5,0.5,0.5,1,0,14.8,970
1,2015-01-08 22:57:37,2015-01-08 23:09:35,2,2.8,-73.9912185668945,40.7499237060547,1,N,-73.9979782104492,40.7210502624512,2,11,0.5,0.5,0,0,12.3,5128
1,2015-01-08 22:57:37,2015-01-08 23:07:08,1,1.3,-74.005256652832,40.7332153320313,1,N,-73.989387512207,40.7406272888184,1,8,0.5,0.5,1,0,10.3,5344988
1,2015-01-08 22:57:34,2015-01-08 23:02:35,1,0.9,-73.9890213012695,40.7340812683106,1,N,-73.9771575927734,40.7262268066406,1,5.5,0.5,0.5,1,0,7.8,3345592
2,2015-01-08 22:57:38,2015-01-08 23:04:45,3,0.91,-73.9795532226563,40.7538604736328,1,N,-73.9914703369141,40.7500534057617,2,6.5,0.5,0.5,0,0,7.8,894061
2,2015-01-08 22:57:39,2015-01-08 23:12:29,3,4,-74.0097732543945,40.720458984375,1,N,-73.9796600341797,40.6777229309082,1,15,0.5,0.5,3,0,19.3,36992
2,2015-01-08 22:57:39,2015-01-08 23:11:13,1,2.1,-74.0046310424805,40.7419281005859,1,N,-73.9823837280273,40.7248497009277,1,10.5,0.5,0.5,2.2,0,14,37874475
1,2015-01-08 22:57:39,2015-01-08 23:12:35,1,5.5,-74.0116577148438,40.7076301574707,1,N,-73.9723663330078,40.7495307922363,1,18,0,0.5,2.5,0,21.3,459479877
1,2015-01-08 22:57:40,2015-01-08 23:03:51,2,1.2,-73.9680557250977,40.757137298584,1,N,-73.9823150634766,40.751163482666,2,6.5,0.5,0.5,0,0,7.8,84983
1,2015-01-08 22:57:40,2015-01-08 23:08:29,1,2.7,-73.9917755126953,40.7262916564941,1,N,-73.9926986694336,40.6974563598633,1,11,0.5,0.5,3.05,0,15.35,971
2,2015-01-08 22:57:41,2015-01-08 23:06:52,2,3.84,-73.9788436889648,40.7532081604004,1,N,-73.9439849853516,40.8011322021484,1,12,0.5,0.5,0,0,13.3,5129
2,2015-01-08 22:57:41,2015-01-08 23:18:43,1,5.52,-73.9809951782227,40.7294883728027,1,N,-73.9158554077148,40.7431755065918,1,20,0.5,0.5,4.1,0,25.4,5344989
1,2015-01-08 22:57:42,2015-01-08 23:08:50,1,2.6,-73.9910049438477,40.749439239502,1,N,-73.9925003051758,40.720832824707,2,10.5,0.5,0.5,0,0,11.8,3345593
2,2015-01-08 22:57:42,2015-01-08 23:03:05,1,1.25,-73.999641418457,40.7347412109375,1,N,-73.99609375,40.7468109130859,1,6.5,0.5,0.5,1.4,0,8.9,894062
1,2015-01-08 22:57:43,2015-01-08 23:03:18,1,1.6,-73.9730529785156,40.7591400146484,1,N,-73.9820785522461,40.7750625610352,1,7,0.5,0.5,1.66,0,9.96,36993
2,2015-01-08 22:57:44,2015-01-08 23:00:20,6,0.68,-73.963005065918,40.7751884460449,1,N,-73.9557952880859,40.7791481018066,1,4,0.5,0.5,1.12,0,6.42,37874476
2,2015-01-08 22:57:44,2015-01-08 23:09:29,1,4.08,-73.9488754272461,40.7734603881836,1,N,-73.9818725585937,40.7301635742188,2,14,0.5,0.5,0,0,15.3,459479878
1,2015-01-08 22:57:45,2015-01-08 23:15:49,1,5,-74.0023803710938,40.7303581237793,1,N,-73.9473266601563,40.7713432312012,1,17.5,0.5,0.5,2,0,20.8,84984
1,2015-01-08 22:57:46,2015-01-08 23:06:38,1,5.6,-74.0019760131836,40.709156036377,1,N,-73.9537963867187,40.7666816711426,1,16.5,0.5,0.5,3.55,0,21.35,972
1,2015-01-08 22:57:46,2015-01-08 23:15:12,1,3.4,-73.9909591674805,40.7702827453613,1,N,-73.9836578369141,40.7357559204102,2,15,0.5,0.5,0,0,16.3,5130
2,2015-01-08 22:57:47,2015-01-08 23:01:31,1,1.33,-73.9679641723633,40.7557678222656,1,N,-73.9800491333008,40.7408485412598,1,6,0.5,0.5,1.3,0,8.6,5344990
2,2015-01-08 22:57:47,2015-01-08 23:05:09,1,1.86,-73.9773864746094,40.7466049194336,1,N,-73.9914703369141,40.7274360656738,1,8,0.5,0.5,1.7,0,11,5127
2,2015-01-08 22:57:47,2015-01-08 23:01:07,1,0.79,-73.8996276855469,40.7674331665039,1,N,-73.9095153808594,40.7651863098145,1,5,0.5,0.5,2,0,8.3,5344987
2,2015-01-08 22:57:47,2015-01-08 23:12:20,1,3.04,-73.9843215942383,40.760383605957,1,N,-73.9912796020508,40.7275123596191,2,13,0.5,0.5,0,0,14.3,3345591
1,2015-01-08 22:57:48,2015-01-08 23:06:26,1,1.5,0,0,1,N,0,0,1,8,0.5,0.5,1.85,0,11.15,894060
2,2015-01-08 22:57:49,2015-01-08 23:13:03,2,4.69,-74.014289855957,40.7140502929687,5,N,-74.0342102050781,40.7154731750488,1,60,0,0,0,0,60.3,36991
2,2015-01-08 22:57:49,2015-01-08 23:01:26,6,0.73,-73.9681930541992,40.7555465698242,1,N,-73.9763717651367,40.7518615722656,2,4.5,0.5,0.5,0,0,5.8,37874474
1,2015-01-08 22:57:50,2015-01-08 23:02:16,1,2,-73.9669647216797,40.7610206604004,1,N,-73.9477767944336,40.7844467163086,1,7.5,0.5,0.5,1,0,9.8,459479876
2,2015-01-08 22:57:50,2015-01-08 23:11:13,1,5.79,-73.8709945678711,40.7737655639648,1,N,-73.8080825805664,40.777400970459,2,18.5,0.5,0.5,0,0,19.8,84982
1,2015-01-08 22:57:51,2015-01-08 23:19:11,1,4.2,-73.9797286987305,40.7669868469238,1,N,-73.9221267700195,40.7632675170899,1,17,0.5,0.5,0,0,18.3,970
1,2015-01-08 22:57:51,2015-01-08 23:01:54,2,0.7,-73.9852981567383,40.732494354248,1,N,-73.9921722412109,40.7255401611328,2,5,0.5,0.5,0,0,6.3,5128
2,2015-01-08 22:57:48,2015-01-08 23:01:50,2,0.72,-73.9936676025391,40.7522315979004,1,N,-73.9928817749023,40.7585830688477,1,5,0.5,0.5,1.1,0,7.4,5344988
1,2015-01-08 22:57:52,2015-01-08 23:07:54,2,2.1,-74.00537109375,40.7507858276367,1,N,-73.9833908081055,40.7662086486816,1,9.5,0.5,0.5,1.5,0,12.3,3345592
2,2015-01-08 22:57:07,2015-01-08 23:10:20,2,2.47,-74.0006484985352,40.7208366394043,1,N,-73.9793930053711,40.7495956420898,1,11,0.5,0.5,2.3,0,14.6,894061
1,2015-01-08 22:57:07,2015-01-08 23:18:30,1,4.5,-73.9626235961914,40.7150268554688,1,N,-73.9734954833984,40.7477684020996,1,18,0.5,0.5,3,0,22.3,36992
